Departamento,Town_Code,Codigo,Municipalities_Townships,Micro_Townships,Category,Size_Blocks,Year Founded,Resolution of the Founding,Originally separated from
Magdalena,47 - 058,47 - 058 - 003,ARIGUANÍ,Pueblo Nuevo,C,69,,,
Magdalena,47 - 058,47 - 058 - 005,ARIGUANÍ,San José De Ariguaní,C,10,,,
Magdalena,47 - 058,47 - 058 - 008,ARIGUANÍ,Vadelco,C,6,,,
Magdalena,47 - 058,47 - 058 - 009,ARIGUANÍ,Carmen De Ariguaní,C,27,,,
Magdalena,47 - 161,47 - 161 - 000,CERRO SAN ANTONIO,Cerro San Antonio,CM,92,1912,Ordenanza 3038 de 1912,
Magdalena,47 - 161,47 - 161 - 002,CERRO SAN ANTONIO,Candelaria (Caimán),C,43,,,
Magdalena,47 - 161,47 - 161 - 003,CERRO SAN ANTONIO,Concepción (Coco),C,42,,,
Magdalena,47 - 161,47 - 161 - 005,CERRO SAN ANTONIO,Jesús Del Monte (Mico),C,29,,,
Magdalena,47 - 161,47 - 161 - 006,CERRO SAN ANTONIO,Puerto Niño (Charanga),IP,26,,,
Magdalena,47 - 170,47 - 170 - 000,CHIBOLO,Chibolo,CM,211,1974,Decreto 107 de Marzo 8 de 1974,Tenerife
Magdalena,47 - 170,47 - 170 - 001,CHIBOLO,La China,C,29,,,
Magdalena,47 - 170,47 - 170 - 002,CHIBOLO,Pueblo Nuevo,C,8,,,
Magdalena,47 - 170,47 - 170 - 003,CHIBOLO,La Estrella,C,24,,,
Magdalena,47 - 189,47 - 189 - 000,CIÉNAGA,Ciénaga,CM,1034,1876,Ley 0339 de 1876,
Magdalena,47 - 189,47 - 189 - 004,CIÉNAGA,San Pedro De La Sierra,C,11,,,
Magdalena,47 - 189,47 - 189 - 006,CIÉNAGA,Sevillano,C,52,,,
Magdalena,47 - 189,47 - 189 - 018,CIÉNAGA,Palmor,C,29,,,
Magdalena,47 - 189,47 - 189 - 022,CIÉNAGA,Cordobita,C,9,,,
Magdalena,47 - 189,47 - 189 - 023,CIÉNAGA,Siberia,C,,,,
Magdalena,47 - 189,47 - 189 - 024,CIÉNAGA,La Isabel,C,2,,,
Magdalena,47 - 189,47 - 189 - 025,CIÉNAGA,Maya,CAS,5,,,
Magdalena,47 - 189,47 - 189 - 026,CIÉNAGA,San Javier,CAS,,,,
Magdalena,47 - 205,47 - 205 - 000,CONCORDIA,Concordia,CM,143,1999,Ordenanza 007 del 24 de Junio de 1999,Cerro de San Antonio Y Pedraza
Magdalena,47 - 205,47 - 205 - 001,CONCORDIA,Bálsamo,C,81,,,
Magdalena,47 - 205,47 - 205 - 002,CONCORDIA,Bellavista,C,66,,,
Magdalena,47 - 205,47 - 205 - 003,CONCORDIA,Rosario Del Chengue,C,80,,,
Magdalena,47 - 245,47 - 245 - 000,EL BANCO,El Banco,CM,597,1871,Ley 0182 de 1871,
Magdalena,47 - 245,47 - 245 - 001,EL BANCO,Aguaestrada,C,40,,,
Magdalena,47 - 245,47 - 245 - 002,EL BANCO,Algarrobal,C,35,,,
Magdalena,47 - 245,47 - 245 - 003,EL BANCO,El Barranco De Chilloa,C,27,,,
Magdalena,47 - 245,47 - 245 - 004,EL BANCO,Los Negritos,C,36,,,
Magdalena,47 - 245,47 - 245 - 005,EL BANCO,Belén,C,64,,,
Magdalena,47 - 245,47 - 245 - 006,EL BANCO,Caño De Palma,C,27,,,
Magdalena,47 - 245,47 - 245 - 007,EL BANCO,El Cerrito,C,18,,,
Magdalena,47 - 245,47 - 245 - 008,EL BANCO,El Trébol,C,27,,,
Magdalena,47 - 245,47 - 245 - 010,EL BANCO,Menchiquejo,C,50,,,
Magdalena,47 - 245,47 - 245 - 011,EL BANCO,Hatillo De La Sabana,C,30,,,
Magdalena,47 - 245,47 - 245 - 012,EL BANCO,San José,C,25,,,
Magdalena,47 - 245,47 - 245 - 013,EL BANCO,San Roque,C,19,,,
Magdalena,47 - 245,47 - 245 - 014,EL BANCO,Tamalamequito,C,63,,,
Magdalena,47 - 245,47 - 245 - 016,EL BANCO,San Felipe Y San Eduardo,C,,,,
Magdalena,47 - 245,47 - 245 - 018,EL BANCO,Guacamayal,CAS,,,,
Magdalena,47 - 245,47 - 245 - 019,EL BANCO,Malpica,CAS,,,,
Magdalena,47 - 245,47 - 245 - 020,EL BANCO,Garzón,CAS,,,,
Magdalena,47 - 245,47 - 245 - 021,EL BANCO,Caimanera,CAS,,,,
Magdalena,47 - 245,47 - 245 - 022,EL BANCO,Islitas,CAS,15,,,
Magdalena,47 - 245,47 - 245 - 025,EL BANCO,Botillero,CAS,22,,,
Magdalena,47 - 245,47 - 245 - 026,EL BANCO,Los Mamones,CAS,,,,
Magdalena,47 - 245,47 - 245 - 028,EL BANCO,Pueblo Nuevo,CAS,9,,,
Magdalena,47 - 245,47 - 245 - 032,EL BANCO,Mata De Caña,CAS,12,,,
Magdalena,47 - 245,47 - 245 - 033,EL BANCO,El Cedro,C,,,,
Magdalena,47 - 258,47 - 258 - 000,EL PIÑON,El Piñon,CM,95,1815,Ordenanza 032 del 20 de Abril de 1815,
Magdalena,47 - 258,47 - 258 - 001,EL PIÑON,Campo Alegre,C,22,,,
Magdalena,47 - 258,47 - 258 - 002,EL PIÑON,Cantagallar,C,52,,,
Magdalena,47 - 258,47 - 258 - 003,EL PIÑON,Carreto,C,69,,,
Magdalena,47 - 258,47 - 258 - 004,EL PIÑON,Playón De Orozco,C,25,,,
Magdalena,47 - 258,47 - 258 - 005,EL PIÑON,Sabanas,C,71,,,
Magdalena,47 - 258,47 - 258 - 006,EL PIÑON,San Basilio,C,43,,,
Magdalena,47 - 258,47 - 258 - 007,EL PIÑON,Tio Gollo,C,46,,,
Magdalena,47 - 258,47 - 258 - 009,EL PIÑON,Veranillo,C,18,,,
Magdalena,47 - 258,47 - 258 - 010,EL PIÑON,Los Patos,CAS,12,,,
Magdalena,47 - 258,47 - 258 - 011,EL PIÑON,Vásquez,C,16,,,
Magdalena,47 - 258,47 - 258 - 012,EL PIÑON,Las Palmas,CAS,4,,,
Magdalena,47 - 258,47 - 258 - 013,EL PIÑON,Las Pavitas,CAS,11,,,
Magdalena,47 - 268,47 - 268 - 000,EL RETÉN,El Retén,CM,199,1996,Ordenanza 4 de mayo 1 de 1996,Aracataca
Magdalena,47 - 268,47 - 268 - 001,EL RETÉN,San Sebastian Del Bongo,C,12,,,
Magdalena,47 - 268,47 - 268 - 002,EL RETÉN,La Colombia,C,20,,,
Magdalena,47 - 268,47 - 268 - 003,EL RETÉN,Las Flores,C,4,,,
Magdalena,47 - 268,47 - 268 - 006,EL RETÉN,La Polvorita,CAS,3,,,
Magdalena,47 - 268,47 - 268 - 007,EL RETÉN,Parate Bien,CAS,8,,,
Magdalena,47 - 268,47 - 268 - 008,EL RETÉN,San José De Honduras,CAS,4,,,
Magdalena,47 - 288,47 - 288 - 000,FUNDACIÓN,Fundación,CM,943,1945,Ordenanza 47 de Junio 4 de 1945,
Magdalena,47 - 288,47 - 288 - 003,FUNDACIÓN,Doña María,C,10,,,
Magdalena,47 - 288,47 - 288 - 004,FUNDACIÓN,Santa Rosa,C,45,,,
Magdalena,47 - 288,47 - 288 - 013,FUNDACIÓN,Santa Clara,C,,,,
Magdalena,47 - 288,47 - 288 - 014,FUNDACIÓN,El Cincuenta,CAS,,,,
Magdalena,47 - 318,47 - 318 - 000,GUAMAL,Guamal,CM,134,1904,Ordenanza 15 del 2 de Julio de 1904,
Magdalena,47 - 318,47 - 318 - 001,GUAMAL,Casa De Tabla,C,4,,,
Magdalena,47 - 318,47 - 318 - 002,GUAMAL,Guaimaral,C,22,,,
Magdalena,47 - 318,47 - 318 - 003,GUAMAL,Hatoviejo,C,33,,,
Magdalena,47 - 318,47 - 318 - 004,GUAMAL,Pedregosa,C,15,,,
Magdalena,47 - 318,47 - 318 - 005,GUAMAL,Los Andes,C,9,,,
Magdalena,47 - 318,47 - 318 - 006,GUAMAL,Murillo,C,24,,,
Magdalena,47 - 318,47 - 318 - 007,GUAMAL,Pam Pan,C,,,,
Magdalena,47 - 318,47 - 318 - 008,GUAMAL,Ricaurte,C,27,,,
Magdalena,47 - 318,47 - 318 - 009,GUAMAL,Salvadora,C,20,,,
Magdalena,47 - 318,47 - 318 - 010,GUAMAL,Hurquijo,C,62,,,
Magdalena,47 - 318,47 - 318 - 011,GUAMAL,Playas Blancas,C,14,,,
Magdalena,47 - 318,47 - 318 - 012,GUAMAL,Sitio Nuevo,C,8,,,
Magdalena,47 - 318,47 - 318 - 013,GUAMAL,Carretero,CAS,6,,,
Magdalena,47 - 318,47 - 318 - 014,GUAMAL,Bellavista,C,11,,,
Magdalena,47 - 318,47 - 318 - 015,GUAMAL,Guacamayal,CAS,,,,
Magdalena,47 - 318,47 - 318 - 016,GUAMAL,Santa Teresita,C,13,,,
Magdalena,47 - 318,47 - 318 - 017,GUAMAL,San Pedro,C,7,,,
Magdalena,47 - 318,47 - 318 - 018,GUAMAL,Las Flores,C,13,,,
Magdalena,47 - 318,47 - 318 - 019,GUAMAL,San Antonio,C,17,,,
Magdalena,47 - 318,47 - 318 - 020,GUAMAL,La Ceiba,C,26,,,
Magdalena,47 - 318,47 - 318 - 021,GUAMAL,Pajaral,C,,,,
Magdalena,47 - 318,47 - 318 - 022,GUAMAL,Paraco,C,,,,
Magdalena,47 - 318,47 - 318 - 023,GUAMAL,San Isidro,C,1,,,
Magdalena,47 - 318,47 - 318 - 024,GUAMAL,Villa Nueva,C,3,,,
Magdalena,47 - 318,47 - 318 - 025,GUAMAL,El Veintiocho,CAS,2,,,
Magdalena,47 - 318,47 - 318 - 026,GUAMAL,Pueblo Nuevo,CAS,,,,
Magdalena,47 - 460,47 - 460 - 000,NUEVA GRANADA,Granada,CM,129,2000,Ordenanza 004 del 23 de Junio del 2000,Plato
Magdalena,47 - 460,47 - 460 - 001,NUEVA GRANADA,El Bajo,C,2,,,
Magdalena,47 - 460,47 - 460 - 002,NUEVA GRANADA,La Gloria,C,4,,,
Magdalena,47 - 460,47 - 460 - 003,NUEVA GRANADA,Las Tinas,C,15,,,
Magdalena,47 - 460,47 - 460 - 004,NUEVA GRANADA,Los Andes,C,72,,,
Magdalena,47 - 460,47 - 460 - 006,NUEVA GRANADA,San José De Ballestero,C,5,,,
Magdalena,47 - 541,47 - 541 - 000,PEDRAZA,Pedraza,CM,90,1908,Decreto dptal 1322 del 19 dediciembre de 1908,
Magdalena,47 - 541,47 - 541 - 001,PEDRAZA,Bahía Honda,C,56,,,
Magdalena,47 - 541,47 - 541 - 003,PEDRAZA,Bomba,C,49,,,
Magdalena,47 - 541,47 - 541 - 007,PEDRAZA,Guaquirí,C,22,,,
Magdalena,47 - 541,47 - 541 - 008,PEDRAZA,Heredia,C,42,,,
Magdalena,47 - 545,47 - 545 - 000,PIJIÑO DEL CARMEN,Pijiño,CM,59,1996,Ordenanza 1 de marzo 26 de 1996,Santa Ana
Magdalena,47 - 545,47 - 545 - 001,PIJIÑO DEL CARMEN,Cabrera,C,28,,,
Magdalena,47 - 545,47 - 545 - 002,PIJIÑO DEL CARMEN,Filadelfia,C,14,,,
Magdalena,47 - 545,47 - 545 - 003,PIJIÑO DEL CARMEN,San José De Prevención,C,,,,
Magdalena,47 - 545,47 - 545 - 004,PIJIÑO DEL CARMEN,Casa Blanca,C,,,,
Magdalena,47 - 545,47 - 545 - 005,PIJIÑO DEL CARMEN,La Lucha,C,,,,
Magdalena,47 - 545,47 - 545 - 006,PIJIÑO DEL CARMEN,Las Planadas,C,,,,
Magdalena,47 - 545,47 - 545 - 007,PIJIÑO DEL CARMEN,El Dividivi,CP,,,,
Magdalena,47 - 551,47 - 551 - 000,PIVIJAY,Pivijay,CM,529,1912,Ordenanza 74 de 1912,
Magdalena,47 - 551,47 - 551 - 001,PIVIJAY,La Avianca,C,22,,,
Magdalena,47 - 551,47 - 551 - 002,PIVIJAY,Caraballo,C,20,,,
Magdalena,47 - 551,47 - 551 - 003,PIVIJAY,Chinoblas,C,26,,,
Magdalena,47 - 551,47 - 551 - 005,PIVIJAY,San José De La Montaña (Garrapata),C,15,,,
Magdalena,47 - 551,47 - 551 - 006,PIVIJAY,Las Canoas,C,38,,,
Magdalena,47 - 551,47 - 551 - 007,PIVIJAY,Las Piedras,C,20,,,
Magdalena,47 - 551,47 - 551 - 008,PIVIJAY,Medialuna,C,129,,,
Magdalena,47 - 551,47 - 551 - 010,PIVIJAY,Carmen Del Magdalena (Paraco),C,45,,,
Magdalena,47 - 551,47 - 551 - 011,PIVIJAY,Paraíso,C,39,,,
Magdalena,47 - 551,47 - 551 - 012,PIVIJAY,Piñuelas,C,45,,,
Magdalena,47 - 551,47 - 551 - 013,PIVIJAY,Placitas,C,11,,,
Magdalena,47 - 555,47 - 555 - 000,PLATO,Plato,CM,654,1853,Ordenanza 07 de diciembre de 1853,
Magdalena,47 - 555,47 - 555 - 001,PLATO,Apure,C,29,,,
Magdalena,47 - 555,47 - 555 - 002,PLATO,Carmen Del Magdalena,C,31,,,
Magdalena,47 - 555,47 - 555 - 005,PLATO,Zarate,C,21,,,
Magdalena,47 - 555,47 - 555 - 006,PLATO,Aguas Vivas,C,12,,,
Magdalena,47 - 555,47 - 555 - 007,PLATO,Ciénegueta,C,,,,
Magdalena,47 - 555,47 - 555 - 008,PLATO,Cerro Grande,C,8,,,
Magdalena,47 - 555,47 - 555 - 011,PLATO,San José Del Purgatorio,C,11,,,
Magdalena,47 - 555,47 - 555 - 015,PLATO,Disciplina,C,,,,
Magdalena,47 - 555,47 - 555 - 017,PLATO,San Antonio Del Río,C,22,,,
Magdalena,47 - 555,47 - 555 - 018,PLATO,Buena Vista,C,13,,,
Magdalena,47 - 555,47 - 555 - 020,PLATO,Los Pozos,C,10,,,
Magdalena,47 - 555,47 - 555 - 021,PLATO,El Bajo,C,,,,
Magdalena,47 - 570,47 - 570 - 000,PUEBLOVIEJO,Puebloviejo,CM,85,1929,Ordenanza 73 del 3 de Mayo de 1929,
Magdalena,47 - 570,47 - 570 - 001,PUEBLOVIEJO,Bocas De Aracataca,C,,,,
Magdalena,47 - 570,47 - 570 - 002,PUEBLOVIEJO,Isla Del Rosario,C,49,,,
Magdalena,47 - 570,47 - 570 - 003,PUEBLOVIEJO,Palmira,C,33,,,
Magdalena,47 - 570,47 - 570 - 004,PUEBLOVIEJO,Tasajera,C,93,,,
Magdalena,47 - 570,47 - 570 - 005,PUEBLOVIEJO,Tierra Nueva,CAS,7,,,
Magdalena,47 - 570,47 - 570 - 007,PUEBLOVIEJO,El Triunfo,CAS,,,,
Magdalena,47 - 570,47 - 570 - 008,PUEBLOVIEJO,Isla De Cataquita,CAS,,,,
Magdalena,47 - 570,47 - 570 - 009,PUEBLOVIEJO,Nueva Frontera,CAS,6,,,
Magdalena,47 - 570,47 - 570 - 010,PUEBLOVIEJO,San Juan De Palos Prietos (La Montaña),C,6,,,
Magdalena,47 - 605,47 - 605 - 000,REMOLINO,Remolino,CM,131,1814,,
Magdalena,47 - 605,47 - 605 - 002,REMOLINO,Corral Viejo,C,29,,,
Magdalena,47 - 605,47 - 605 - 003,REMOLINO,El Dividivi,C,20,,,
Magdalena,47 - 605,47 - 605 - 004,REMOLINO,San Rafael De Buenavista,C,53,,,
Magdalena,47 - 605,47 - 605 - 005,REMOLINO,Santa Rita,C,77,,,
Magdalena,47 - 605,47 - 605 - 006,REMOLINO,El Salao,C,4,,,
Magdalena,47 - 605,47 - 605 - 007,REMOLINO,Martinete,C,19,,,
Magdalena,47 - 605,47 - 605 - 008,REMOLINO,Las Casitas,C,23,,,
Magdalena,47 - 660,47 - 660 - 000,SABANAS DE SAN ANGEL,San Ángel,CM,70,1999,Ordenanza 006 del 24 de Junio de 1999,"Ariaguaní, Pivijay, Chivoló"
Magdalena,47 - 660,47 - 660 - 002,SABANAS DE SAN ANGEL,Casa De Tabla,C,16,,,
Magdalena,47 - 660,47 - 660 - 003,SABANAS DE SAN ANGEL,Cespedes,C,4,,,
Magdalena,47 - 660,47 - 660 - 005,SABANAS DE SAN ANGEL,Flores De María,C,17,,,
Magdalena,47 - 660,47 - 660 - 007,SABANAS DE SAN ANGEL,La Horqueta,C,3,,,
Magdalena,47 - 660,47 - 660 - 009,SABANAS DE SAN ANGEL,Las Mulas (San Roque),C,7,,,
Magdalena,47 - 660,47 - 660 - 011,SABANAS DE SAN ANGEL,Pueblito De Los Barrios,C,7,,,
Magdalena,47 - 660,47 - 660 - 013,SABANAS DE SAN ANGEL,Estación Villa,C,,,,
Magdalena,47 - 660,47 - 660 - 014,SABANAS DE SAN ANGEL,Monterrubio,C,,,,
Magdalena,47 - 660,47 - 660 - 015,SABANAS DE SAN ANGEL,Parapeto,CAS,6,,,
Magdalena,47 - 675,47 - 675 - 000,SALAMINA,Salamina,CM,247,1865,,
Magdalena,47 - 675,47 - 675 - 001,SALAMINA,Guáimaro,C,99,,,
Magdalena,47 - 675,47 - 675 - 005,SALAMINA,El Salao,CAS,5,,,
Magdalena,47 - 675,47 - 675 - 006,SALAMINA,La Loma,CAS,5,,,
Magdalena,47 - 692,47 - 692 - 000,SAN SEBASTIÁN DE BUENAVISTA,San Sebastián De Buenavista,CM,97,1957,Decreto 687 de Diciembre 13 de 1957,Magangué
Magdalena,47 - 692,47 - 692 - 001,SAN SEBASTIÁN DE BUENAVISTA,Buenavista,C,12,,,
Magdalena,47 - 692,47 - 692 - 002,SAN SEBASTIÁN DE BUENAVISTA,El Coco,C,7,,,
Magdalena,47 - 692,47 - 692 - 003,SAN SEBASTIÁN DE BUENAVISTA,La Pacha,C,39,,,
Magdalena,47 - 692,47 - 692 - 004,SAN SEBASTIÁN DE BUENAVISTA,Las Margaritas,C,36,,,
Magdalena,47 - 692,47 - 692 - 005,SAN SEBASTIÁN DE BUENAVISTA,Los Galvis,C,18,,,
Magdalena,47 - 692,47 - 692 - 006,SAN SEBASTIÁN DE BUENAVISTA,María Antonia,C,,,,
Magdalena,47 - 692,47 - 692 - 007,SAN SEBASTIÁN DE BUENAVISTA,San Rafael,C,14,,,
Magdalena,47 - 692,47 - 692 - 008,SAN SEBASTIÁN DE BUENAVISTA,Santa Rosa,C,,,,
Magdalena,47 - 692,47 - 692 - 009,SAN SEBASTIÁN DE BUENAVISTA,Troncosito,C,14,,,
Magdalena,47 - 692,47 - 692 - 010,SAN SEBASTIÁN DE BUENAVISTA,Troncoso,C,17,,,
Magdalena,47 - 692,47 - 692 - 011,SAN SEBASTIÁN DE BUENAVISTA,Venero,C,,,,
Magdalena,47 - 692,47 - 692 - 012,SAN SEBASTIÁN DE BUENAVISTA,El Dividive,C,,,,
Magdalena,47 - 692,47 - 692 - 013,SAN SEBASTIÁN DE BUENAVISTA,El Seis,C,4,,,
Magdalena,47 - 692,47 - 692 - 014,SAN SEBASTIÁN DE BUENAVISTA,Sabanas De Peralejo,C,,,,
Magdalena,47 - 692,47 - 692 - 017,SAN SEBASTIÁN DE BUENAVISTA,Jaime,CAS,,,,
Magdalena,47 - 692,47 - 692 - 018,SAN SEBASTIÁN DE BUENAVISTA,San Valentín,C,,,,
Magdalena,47 - 692,47 - 692 - 019,SAN SEBASTIÁN DE BUENAVISTA,Pueblo Nuevo,CAS,2,,,
Magdalena,47 - 703,47 - 703 - 000,SAN ZENÓN,San Zenón,CM,33,1909,,
Magdalena,47 - 703,47 - 703 - 001,SAN ZENÓN,Angostura,C,22,,,
Magdalena,47 - 703,47 - 703 - 002,SAN ZENÓN,Bermejal,C,32,,,
Magdalena,47 - 703,47 - 703 - 003,SAN ZENÓN,El Palomar,C,12,,,
Magdalena,47 - 703,47 - 703 - 004,SAN ZENÓN,Janeiro,C,4,,,
Magdalena,47 - 703,47 - 703 - 005,SAN ZENÓN,La Montaña,C,6,,,
Magdalena,47 - 703,47 - 703 - 006,SAN ZENÓN,Peñoncito,C,37,,,
Magdalena,47 - 703,47 - 703 - 007,SAN ZENÓN,Santa Teresa,C,24,,,
Magdalena,47 - 703,47 - 703 - 008,SAN ZENÓN,Guinea,C,14,,,
Magdalena,47 - 703,47 - 703 - 009,SAN ZENÓN,El Horno,C,,,,
Magdalena,47 - 703,47 - 703 - 010,SAN ZENÓN,Puerto Arturo,C,11,,,
Magdalena,47 - 703,47 - 703 - 012,SAN ZENÓN,San José De Chimila,C,,,,
Magdalena,47 - 703,47 - 703 - 013,SAN ZENÓN,La Unión,CP,,,,
Magdalena,47 - 707,47 - 707 - 000,SANTA ANA,Santa Ana,CM,209,1918,Ordenanza 14 de 1918,
Magdalena,47 - 707,47 - 707 - 001,SANTA ANA,Barro Blanco,C,49,,,
Magdalena,47 - 707,47 - 707 - 006,SANTA ANA,San Fernando,C,63,,,
Magdalena,47 - 707,47 - 707 - 009,SANTA ANA,Jaraba,C,23,,,
Magdalena,47 - 707,47 - 707 - 011,SANTA ANA,Santa Rosa,C,3,,,
Magdalena,47 - 720,47 - 720 - 000,SANTA BÁRBARA DE PINTO,Santa Bárbara De Pinto,CM,116,2000,Ordenanza 003 del 23 de Junio del 2000,Santa Ana y Plato
Magdalena,47 - 720,47 - 720 - 001,SANTA BÁRBARA DE PINTO,Cundinamarca,C,,,,
Magdalena,47 - 720,47 - 720 - 002,SANTA BÁRBARA DE PINTO,San Pedro,C,29,,,
Magdalena,47 - 720,47 - 720 - 003,SANTA BÁRBARA DE PINTO,Veladero,C,22,,,
Magdalena,47 - 745,47 - 745 - 000,SITIONUEVO,Sitionuevo,CM,217,1848,,
Magdalena,47 - 745,47 - 745 - 001,SITIONUEVO,Buenavista,C,,,,
Magdalena,47 - 745,47 - 745 - 002,SITIONUEVO,Nueva Venecia,C,,,,
Magdalena,47 - 745,47 - 745 - 003,SITIONUEVO,Palermo,C,121,,,
Magdalena,47 - 745,47 - 745 - 006,SITIONUEVO,San Antonio,CAS,4,,,
Magdalena,47 - 798,47 - 798 - 000,TENERIFE,Tenerife,CM,170,1923,Ordenanza 11 del 26 de Junio de 1923,
Magdalena,47 - 798,47 - 798 - 004,TENERIFE,Real Del Obispo,C,50,,,
Magdalena,47 - 798,47 - 798 - 005,TENERIFE,San Luis,C,40,,,
Magdalena,47 - 798,47 - 798 - 007,TENERIFE,El Juncal,C,13,,,
Magdalena,47 - 798,47 - 798 - 008,TENERIFE,Santa Inés,C,28,,,
Magdalena,47 - 798,47 - 798 - 010,TENERIFE,El Consuelo,C,,,,
Magdalena,47 - 960,47 - 960 - 000,ZAPAYÁN,Punta De Piedras,CM,92,2000,Ordenanza 005 del 23 de Junio del 2000,"Pedraza, Tenerife y El Piñón"
Magdalena,47 - 960,47 - 960 - 001,ZAPAYÁN,Caño De Aguas,C,26,,,
Magdalena,47 - 960,47 - 960 - 002,ZAPAYÁN,Capucho,C,18,,,
Magdalena,47 - 960,47 - 960 - 003,ZAPAYÁN,Piedras De Moler,C,41,,,
Magdalena,47 - 960,47 - 960 - 004,ZAPAYÁN,Piedras Pintadas,C,22,,,
Magdalena,47 - 960,47 - 960 - 005,ZAPAYÁN,Los Cerritos,CAS,7,,,
Magdalena,47 - 980,47 - 980 - 000,ZONA BANANERA,Prado-Sevilla,CM,,1999,Ordenanza 011 de Agosto 9 de 1999,Ciénaga
Magdalena,47 - 980,47 - 980 - 001,ZONA BANANERA,Guacamayal,C,107,,,
Magdalena,47 - 980,47 - 980 - 002,ZONA BANANERA,Guamachito,C,20,,,
Magdalena,47 - 980,47 - 980 - 003,ZONA BANANERA,La Gran Vía,C,39,,,
Magdalena,47 - 980,47 - 980 - 004,ZONA BANANERA,Orihueca,C,66,,,
Magdalena,47 - 980,47 - 980 - 005,ZONA BANANERA,Palomar,C,17,,,
Magdalena,47 - 980,47 - 980 - 006,ZONA BANANERA,Riofrío,C,56,,,
Magdalena,47 - 980,47 - 980 - 007,ZONA BANANERA,Santa Rosalia,C,41,,,
Magdalena,47 - 980,47 - 980 - 008,ZONA BANANERA,Sevilla,C,70,,,
Magdalena,47 - 980,47 - 980 - 009,ZONA BANANERA,Soplador,C,22,,,
Magdalena,47 - 980,47 - 980 - 010,ZONA BANANERA,Tucurinca,C,55,,,
Magdalena,47 - 980,47 - 980 - 011,ZONA BANANERA,Varela,C,51,,,
Magdalena,47 - 980,47 - 980 - 012,ZONA BANANERA,Zawady,CAS,26,,,
Magdalena,47 - 980,47 - 980 - 013,ZONA BANANERA,Estación Sevilla,CAS,37,,,
Magdalena,47 - 980,47 - 980 - 014,ZONA BANANERA,La Candelaria,CAS,7,,,
Magdalena,47 - 980,47 - 980 - 015,ZONA BANANERA,San José De Kennedy (Campo Kennedy),CAS,25,,,
Magdalena,47 - 980,47 - 980 - 016,ZONA BANANERA,Caño Mocho,CAS,,,,
Magdalena,47 - 980,47 - 980 - 017,ZONA BANANERA,El Mamón,CAS,,,,
Sucre,70 - 001,70 - 001 - 000,SINCELEJO,Sincelejo,CM,2970,1897,Ley 47 de Agosto 30 de 1966,
Sucre,70 - 001,70 - 001 - 001,SINCELEJO,Buenavista,C,10,,,
Sucre,70 - 001,70 - 001 - 002,SINCELEJO,Cruz Del Beque,C,8,,,
Sucre,70 - 001,70 - 001 - 003,SINCELEJO,Chocho,C,65,,,
Sucre,70 - 001,70 - 001 - 004,SINCELEJO,Cerrito De La Palma,C,12,,,
Sucre,70 - 001,70 - 001 - 005,SINCELEJO,La Arena,C,29,,,
Sucre,70 - 001,70 - 001 - 006,SINCELEJO,La Chivera,C,6,,,
Sucre,70 - 001,70 - 001 - 007,SINCELEJO,La Gallera,C,14,,,
Sucre,70 - 001,70 - 001 - 008,SINCELEJO,La Peñata,C,2,,,
Sucre,70 - 001,70 - 001 - 009,SINCELEJO,Laguna Flor,C,2,,,
Sucre,70 - 001,70 - 001 - 010,SINCELEJO,Las Huertas,C,9,,,
Sucre,70 - 001,70 - 001 - 011,SINCELEJO,Las Majaguas,C,2,,,
Sucre,70 - 001,70 - 001 - 013,SINCELEJO,Sabanas Del Potrero,C,6,,,
Sucre,70 - 001,70 - 001 - 014,SINCELEJO,San Antonio,C,20,,,
Sucre,70 - 001,70 - 001 - 015,SINCELEJO,San Martin,C,9,,,
Sucre,70 - 001,70 - 001 - 016,SINCELEJO,San Rafael,C,2,,,
Sucre,70 - 001,70 - 001 - 017,SINCELEJO,Buenavistica,C,11,,,
Sucre,70 - 001,70 - 001 - 018,SINCELEJO,Las Palmas,C,9,,,
Sucre,70 - 001,70 - 001 - 019,SINCELEJO,Castañeda,C,,,,
Sucre,70 - 001,70 - 001 - 020,SINCELEJO,Policarpa,CP,14,,,
Sucre,70 - 001,70 - 001 - 021,SINCELEJO,San Jacinto,C,5,,,
Sucre,70 - 001,70 - 001 - 022,SINCELEJO,San Nicolas,CP,2,,,
Sucre,70 - 001,70 - 001 - 023,SINCELEJO,Villa Rosita,CAS,,,,
Sucre,70 - 110,70 - 110 - 000,BUENAVISTA,Buenavista,CM,155,1966,Ordenanza 9 del 5 de Noviembre de 1968,Pijao
Sucre,70 - 110,70 - 110 - 004,BUENAVISTA,Las Chichas,C,7,,,
Sucre,70 - 110,70 - 110 - 005,BUENAVISTA,Los Anones,CAS,5,,,
Sucre,70 - 110,70 - 110 - 006,BUENAVISTA,Providencia,CAS,5,,,
Sucre,70 - 124,70 - 124 - 000,CAIMITO,Caimito,CM,75,1914,Ordenanza 58 de Abril 28 de 1914,
Sucre,70 - 124,70 - 124 - 001,CAIMITO,El Mamón,C,16,,,
Sucre,70 - 124,70 - 124 - 002,CAIMITO,Siete Palmas,C,21,,,
Sucre,70 - 124,70 - 124 - 003,CAIMITO,Alférez,C,2,,,
Sucre,70 - 124,70 - 124 - 004,CAIMITO,Los Cayitos,C,28,,,
Sucre,70 - 124,70 - 124 - 005,CAIMITO,Candelaria,CAS,,,,
